"Data" "Ano" "Mes" "Dia" "Vazao"
2000-05-19 2000 5 19 21.53
2000-05-20 2000 5 20 21.53
2000-05-21 2000 5 21 20.338
2000-05-22 2000 5 22 20.732
2000-05-23 2000 5 23 20.338
2000-05-24 2000 5 24 20.338
2000-05-25 2000 5 25 20.732
2000-05-26 2000 5 26 19.56
2000-05-27 2000 5 27 20.338
2000-05-28 2000 5 28 20.338
2000-05-29 2000 5 29 19.948
2000-05-30 2000 5 30 21.53
2000-05-31 2000 5 31 21.934
2000-06-01 2000 6 1 21.129
2000-06-02 2000 6 2 20.732
2000-06-03 2000 6 3 20.732
2000-06-04 2000 6 4 20.732
2000-06-05 2000 6 5 20.732
2000-06-06 2000 6 6 20.732
2000-06-07 2000 6 7 20.732
2000-06-08 2000 6 8 20.732
2000-06-09 2000 6 9 19.948
2000-06-10 2000 6 10 19.948
2000-06-11 2000 6 11 19.56
2000-06-12 2000 6 12 18.796
2000-06-13 2000 6 13 19.177
2000-06-14 2000 6 14 19.177
2000-06-15 2000 6 15 19.177
2000-06-16 2000 6 16 19.177
2000-06-17 2000 6 17 18.796
2000-06-18 2000 6 18 18.796
2000-06-19 2000 6 19 18.046
2000-06-20 2000 6 20 18.419
2000-06-21 2000 6 21 18.046
2000-06-22 2000 6 22 18.046
2000-06-23 2000 6 23 17.676
2000-06-24 2000 6 24 17.309
2000-06-25 2000 6 25 17.676
2000-06-26 2000 6 26 17.309
2000-06-27 2000 6 27 17.309
2000-06-28 2000 6 28 16.586
2000-06-29 2000 6 29 16.946
2000-06-30 2000 6 30 16.586
2000-07-01 2000 7 1 16.586
2000-07-02 2000 7 2 16.586
2000-07-03 2000 7 3 16.586
2000-07-04 2000 7 4 16.23
2000-07-05 2000 7 5 16.23
2000-07-06 2000 7 6 16.946
2000-07-07 2000 7 7 20.338
2000-07-08 2000 7 8 20.338
2000-07-09 2000 7 9 18.796
2000-07-10 2000 7 10 18.046
2000-07-11 2000 7 11 17.309
2000-07-12 2000 7 12 16.946
2000-07-13 2000 7 13 16.586
2000-07-14 2000 7 14 16.23
2000-07-15 2000 7 15 16.946
2000-07-16 2000 7 16 18.046
2000-07-17 2000 7 17 18.796
2000-07-18 2000 7 18 20.338
2000-07-19 2000 7 19 21.934
2000-07-20 2000 7 20 20.338
2000-07-21 2000 7 21 19.56
2000-07-22 2000 7 22 18.046
2000-07-23 2000 7 23 18.046
2000-07-24 2000 7 24 17.309
2000-07-25 2000 7 25 17.309
2000-07-26 2000 7 26 18.046
2000-07-27 2000 7 27 17.309
2000-07-28 2000 7 28 17.676
2000-07-29 2000 7 29 17.309
2000-07-30 2000 7 30 17.309
2000-07-31 2000 7 31 16.586
2000-08-01 2000 8 1 16.586
2000-08-02 2000 8 2 15.877
2000-08-03 2000 8 3 16.23
2000-08-04 2000 8 4 15.877
2000-08-05 2000 8 5 16.23
2000-08-06 2000 8 6 17.309
2000-08-07 2000 8 7 29.778
2000-08-08 2000 8 8 22.342
2000-08-09 2000 8 9 18.796
2000-08-10 2000 8 10 17.309
2000-08-11 2000 8 11 17.676
2000-08-12 2000 8 12 16.23
2000-08-13 2000 8 13 15.528
2000-08-14 2000 8 14 22.753
2000-08-15 2000 8 15 24.857
2000-08-16 2000 8 16 20.732
2000-08-17 2000 8 17 18.419
2000-08-18 2000 8 18 17.676
2000-08-19 2000 8 19 16.946
2000-08-20 2000 8 20 16.586
2000-08-21 2000 8 21 16.23
2000-08-22 2000 8 22 16.586
2000-08-23 2000 8 23 15.528
2000-08-24 2000 8 24 14.84
2000-08-25 2000 8 25 14.501
2000-08-26 2000 8 26 14.501
2000-08-27 2000 8 27 13.506
2000-08-28 2000 8 28 13.506
2000-08-29 2000 8 29 14.501
2000-08-30 2000 8 30 18.046
2000-08-31 2000 8 31 29.314
2000-09-01 2000 9 1 22.342
2000-09-02 2000 9 2 21.934
2000-09-03 2000 9 3 49.774
2000-09-04 2000 9 4 64.72
2000-09-05 2000 9 5 44.626
2000-09-06 2000 9 6 47.455
2000-09-07 2000 9 7 33.605
2000-09-08 2000 9 8 28.396
2000-09-09 2000 9 9 29.778
2000-09-10 2000 9 10 23.584
2000-09-11 2000 9 11 21.934
2000-09-12 2000 9 12 21.129
2000-09-13 2000 9 13 20.338
2000-09-14 2000 9 14 20.338
2000-09-15 2000 9 15 18.796
2000-09-16 2000 9 16 19.948
2000-09-17 2000 9 17 17.309
2000-09-18 2000 9 18 16.946
2000-09-19 2000 9 19 18.046
2000-09-20 2000 9 20 17.309
2000-09-21 2000 9 21 16.946
2000-09-22 2000 9 22 16.586
2000-09-23 2000 9 23 16.23
2000-09-24 2000 9 24 15.877
2000-09-25 2000 9 25 15.182
2000-09-26 2000 9 26 15.182
2000-09-27 2000 9 27 17.309
2000-09-28 2000 9 28 16.586
2000-09-29 2000 9 29 18.796
2000-09-30 2000 9 30 17.676
2000-10-01 2000 10 1 16.586
2000-10-02 2000 10 2 15.877
2000-10-03 2000 10 3 14.84
2000-10-04 2000 10 4 15.182
2000-10-05 2000 10 5 14.501
2000-10-06 2000 10 6 16.23
2000-10-07 2000 10 7 15.528
2000-10-08 2000 10 8 16.586
2000-10-09 2000 10 9 24.005
2000-10-10 2000 10 10 18.796
2000-10-11 2000 10 11 17.309
2000-10-12 2000 10 12 16.946
2000-10-13 2000 10 13 15.877
2000-10-14 2000 10 14 15.182
2000-10-15 2000 10 15 13.834
2000-10-16 2000 10 16 13.181
2000-10-17 2000 10 17 12.542
2000-10-18 2000 10 18 12.228
2000-10-19 2000 10 19 11.918
2000-10-20 2000 10 20 11.918
2000-10-21 2000 10 21 11.918
2000-10-22 2000 10 22 15.182
2000-10-23 2000 10 23 19.56
2000-10-24 2000 10 24 16.23
2000-10-25 2000 10 25 13.506
2000-10-26 2000 10 26 12.542
2000-10-27 2000 10 27 11.918
2000-10-28 2000 10 28 11.611
2000-10-29 2000 10 29 12.542
2000-10-30 2000 10 30 13.181
2000-10-31 2000 10 31 14.501
2000-11-01 2000 11 1 19.56
2000-11-02 2000 11 2 15.182
2000-11-03 2000 11 3 14.84
2000-11-04 2000 11 4 13.834
2000-11-05 2000 11 5 13.181
2000-11-06 2000 11 6 13.181
2000-11-07 2000 11 7 13.506
2000-11-08 2000 11 8 19.948
2000-11-09 2000 11 9 18.796
2000-11-10 2000 11 10 18.046
2000-11-11 2000 11 11 16.23
2000-11-12 2000 11 12 14.501
2000-11-13 2000 11 13 13.834
2000-11-14 2000 11 14 15.528
2000-11-15 2000 11 15 23.584
2000-11-16 2000 11 16 27.044
2000-11-17 2000 11 17 38.679
2000-11-18 2000 11 18 36.611
2000-11-19 2000 11 19 31.665
2000-11-20 2000 11 20 40.797
2000-11-21 2000 11 21 31.189
2000-11-22 2000 11 22 25.288
2000-11-23 2000 11 23 29.778
2000-11-24 2000 11 24 29.778
2000-11-25 2000 11 25 40.797
2000-11-26 2000 11 26 38.157
2000-11-27 2000 11 27 90.379
2000-11-28 2000 11 28 71.462
2000-11-29 2000 11 29 63.408
2000-11-30 2000 11 30 47.455
2000-12-01 2000 12 1 45.748
2000-12-02 2000 12 2 73.543
2000-12-03 2000 12 3 70.09
2000-12-04 2000 12 4 55.788
2000-12-05 2000 12 5 37.123
2000-12-06 2000 12 6 71.462
2000-12-07 2000 12 7 58.279
2000-12-08 2000 12 8 39.731
2000-12-09 2000 12 9 32.629
2000-12-10 2000 12 10 27.942
2000-12-11 2000 12 11 30.715
2000-12-12 2000 12 12 35.596
2000-12-13 2000 12 13 28.853
2000-12-14 2000 12 14 24.857
2000-12-15 2000 12 15 22.753
2000-12-16 2000 12 16 22.342
2000-12-17 2000 12 17 21.129
2000-12-18 2000 12 18 21.934
2000-12-19 2000 12 19 33.605
2000-12-20 2000 12 20 57.028
2000-12-21 2000 12 21 98.181
2000-12-22 2000 12 22 72.153
2000-12-23 2000 12 23 57.652
2000-12-24 2000 12 24 50.952
2000-12-25 2000 12 25 45.186
2000-12-26 2000 12 26 35.596
2000-12-27 2000 12 27 33.605
2000-12-28 2000 12 28 49.19
2000-12-29 2000 12 29 64.72
2000-12-30 2000 12 30 88.854
2000-12-31 2000 12 31 61.462
2001-01-01 2001 1 1 91.917
2001-01-02 2001 1 2 136.826
2001-01-03 2001 1 3 112.95
2001-01-04 2001 1 4 102.191
2001-01-05 2001 1 5 66.711
2001-01-06 2001 1 6 60.819
2001-01-07 2001 1 7 49.19
2001-01-08 2001 1 8 44.07
2001-01-09 2001 1 9 39.731
2001-01-10 2001 1 10 38.679
2001-01-11 2001 1 11 40.797
2001-01-12 2001 1 12 36.611
2001-01-13 2001 1 13 33.605
2001-01-14 2001 1 14 37.123
2001-01-15 2001 1 15 33.605
2001-01-16 2001 1 16 31.189
2001-01-17 2001 1 17 30.715
2001-01-18 2001 1 18 28.853
2001-01-19 2001 1 19 27.942
2001-01-20 2001 1 20 26.159
2001-01-21 2001 1 21 25.288
2001-01-22 2001 1 22 28.853
2001-01-23 2001 1 23 32.629
2001-01-24 2001 1 24 35.596
2001-01-25 2001 1 25 35.093
2001-01-26 2001 1 26 27.942
2001-01-27 2001 1 27 28.396
2001-01-28 2001 1 28 24.429
2001-01-29 2001 1 29 30.715
2001-01-30 2001 1 30 32.629
2001-01-31 2001 1 31 28.853
2001-02-01 2001 2 1 34.594
2001-02-02 2001 2 2 41.875
2001-02-03 2001 2 3 42.966
2001-02-04 2001 2 4 32.629
2001-02-05 2001 2 5 32.629
2001-02-06 2001 2 6 36.102
2001-02-07 2001 2 7 52.743
2001-02-08 2001 2 8 77.071
2001-02-09 2001 2 9 107.924
2001-02-10 2001 2 10 71.462
2001-02-11 2001 2 11 48.03
2001-02-12 2001 2 12 37.123
2001-02-13 2001 2 13 34.594
2001-02-14 2001 2 14 31.665
2001-02-15 2001 2 15 30.715
2001-02-16 2001 2 16 28.853
2001-02-17 2001 2 17 27.942
2001-02-18 2001 2 18 26.159
2001-02-19 2001 2 19 24.857
2001-02-20 2001 2 20 23.584
2001-02-21 2001 2 21 22.753
2001-02-22 2001 2 22 22.342
2001-02-23 2001 2 23 21.53
2001-02-24 2001 2 24 21.129
2001-02-25 2001 2 25 21.934
2001-02-26 2001 2 26 19.948
2001-02-27 2001 2 27 21.53
2001-02-28 2001 2 28 19.56
2001-03-01 2001 3 1 19.56
2001-03-02 2001 3 2 22.753
2001-03-03 2001 3 3 22.753
2001-03-04 2001 3 4 23.584
2001-03-05 2001 3 5 20.338
2001-03-06 2001 3 6 21.129
2001-03-07 2001 3 7 21.934
2001-03-08 2001 3 8 20.338
2001-03-09 2001 3 9 23.584
2001-03-10 2001 3 10 32.629
2001-03-11 2001 3 11 32.629
2001-03-12 2001 3 12 65.381
2001-03-13 2001 3 13 68.73
2001-03-14 2001 3 14 50.952
2001-03-15 2001 3 15 34.594
2001-03-16 2001 3 16 30.715
2001-03-17 2001 3 17 27.492
2001-03-18 2001 3 18 25.288
2001-03-19 2001 3 19 23.584
2001-03-20 2001 3 20 24.429
2001-03-21 2001 3 21 26.159
2001-03-22 2001 3 22 27.942
2001-03-23 2001 3 23 24.429
2001-03-24 2001 3 24 21.934
2001-03-25 2001 3 25 20.338
2001-03-26 2001 3 26 19.56
2001-03-27 2001 3 27 20.338
2001-03-28 2001 3 28 19.56
2001-03-29 2001 3 29 26.159
2001-03-30 2001 3 30 29.314
2001-03-31 2001 3 31 28.853
2001-04-01 2001 4 1 37.123
2001-04-02 2001 4 2 30.715
2001-04-03 2001 4 3 24.857
2001-04-04 2001 4 4 23.584
2001-04-05 2001 4 5 22.753
2001-04-06 2001 4 6 30.245
2001-04-07 2001 4 7 29.778
2001-04-08 2001 4 8 24.857
2001-04-09 2001 4 9 22.753
2001-04-10 2001 4 10 23.167
2001-04-11 2001 4 11 23.584
2001-04-12 2001 4 12 22.753
2001-04-13 2001 4 13 23.584
2001-04-14 2001 4 14 35.093
2001-04-15 2001 4 15 27.942
2001-04-16 2001 4 16 24.005
2001-04-17 2001 4 17 23.584
2001-04-18 2001 4 18 22.753
2001-04-19 2001 4 19 23.584
2001-04-20 2001 4 20 22.753
2001-04-21 2001 4 21 21.129
2001-04-22 2001 4 22 20.338
2001-04-23 2001 4 23 19.56
2001-04-24 2001 4 24 18.796
2001-04-25 2001 4 25 18.046
2001-04-26 2001 4 26 17.676
2001-04-27 2001 4 27 17.309
2001-04-28 2001 4 28 17.309
2001-04-29 2001 4 29 16.946
2001-04-30 2001 4 30 16.586
2001-05-01 2001 5 1 16.23
2001-05-02 2001 5 2 16.23
2001-05-03 2001 5 3 16.586
2001-05-04 2001 5 4 16.23
2001-05-05 2001 5 5 16.23
2001-05-06 2001 5 6 15.877
2001-05-07 2001 5 7 16.23
2001-05-08 2001 5 8 19.56
2001-05-09 2001 5 9 17.309
2001-05-10 2001 5 10 16.23
2001-05-11 2001 5 11 16.23
2001-05-12 2001 5 12 15.877
2001-05-13 2001 5 13 15.528
2001-05-14 2001 5 14 17.309
2001-05-15 2001 5 15 21.129
2001-05-16 2001 5 16 26.159
2001-05-17 2001 5 17 23.584
2001-05-18 2001 5 18 24.005
2001-05-19 2001 5 19 27.942
2001-05-20 2001 5 20 23.584
2001-05-21 2001 5 21 20.338
2001-05-22 2001 5 22 19.177
2001-05-23 2001 5 23 18.796
2001-05-24 2001 5 24 18.419
2001-05-25 2001 5 25 17.309
2001-05-26 2001 5 26 16.946
2001-05-27 2001 5 27 16.586
2001-05-28 2001 5 28 16.946
2001-05-29 2001 5 29 17.309
2001-05-30 2001 5 30 16.946
2001-05-31 2001 5 31 16.586
2001-06-01 2001 6 1 16.586
2001-06-02 2001 6 2 17.309
2001-06-03 2001 6 3 16.946
2001-06-04 2001 6 4 16.586
2001-06-05 2001 6 5 16.23
2001-06-06 2001 6 6 15.877
2001-06-07 2001 6 7 15.528
2001-06-08 2001 6 8 15.877
2001-06-09 2001 6 9 15.877
2001-06-10 2001 6 10 14.501
2001-06-11 2001 6 11 14.84
2001-06-12 2001 6 12 15.182
2001-06-13 2001 6 13 15.182
2001-06-14 2001 6 14 15.182
2001-06-15 2001 6 15 14.501
2001-06-16 2001 6 16 14.501
2001-06-17 2001 6 17 14.501
2001-06-18 2001 6 18 14.501
2001-06-19 2001 6 19 14.501
2001-06-20 2001 6 20 14.501
2001-06-21 2001 6 21 14.501
2001-06-22 2001 6 22 15.877
2001-06-23 2001 6 23 15.182
2001-06-24 2001 6 24 14.501
2001-06-25 2001 6 25 15.182
2001-06-26 2001 6 26 14.501
2001-06-27 2001 6 27 14.501
2001-06-28 2001 6 28 13.834
2001-06-29 2001 6 29 13.834
2001-06-30 2001 6 30 13.181
2001-07-01 2001 7 1 13.181
2001-07-02 2001 7 2 13.181
2001-07-03 2001 7 3 13.181
2001-07-04 2001 7 4 13.181
2001-07-05 2001 7 5 12.86
2001-07-06 2001 7 6 12.542
2001-07-07 2001 7 7 12.542
2001-07-08 2001 7 8 12.542
2001-07-09 2001 7 9 12.228
2001-07-10 2001 7 10 11.918
2001-07-11 2001 7 11 12.228
2001-07-12 2001 7 12 11.918
2001-07-13 2001 7 13 12.542
2001-07-14 2001 7 14 12.228
2001-07-15 2001 7 15 12.228
2001-07-16 2001 7 16 14.166
2001-07-17 2001 7 17 15.182
2001-07-18 2001 7 18 13.181
2001-07-19 2001 7 19 14.166
2001-07-20 2001 7 20 12.542
2001-07-21 2001 7 21 12.542
2001-07-22 2001 7 22 12.228
2001-07-23 2001 7 23 11.918
2001-07-24 2001 7 24 11.918
2001-07-25 2001 7 25 11.918
2001-07-26 2001 7 26 12.542
2001-07-27 2001 7 27 13.181
2001-07-28 2001 7 28 12.542
2001-07-29 2001 7 29 12.542
2001-07-30 2001 7 30 11.918
2001-07-31 2001 7 31 12.542
2001-08-01 2001 8 1 14.166
2001-08-02 2001 8 2 13.506
2001-08-03 2001 8 3 12.542
2001-08-04 2001 8 4 12.228
2001-08-05 2001 8 5 11.918
2001-08-06 2001 8 6 11.918
2001-08-07 2001 8 7 11.918
2001-08-08 2001 8 8 11.918
2001-08-09 2001 8 9 11.918
2001-08-10 2001 8 10 10.712
2001-08-11 2001 8 11 11.008
2001-08-12 2001 8 12 10.712
2001-08-13 2001 8 13 10.712
2001-08-14 2001 8 14 10.712
2001-08-15 2001 8 15 10.712
2001-08-16 2001 8 16 11.008
2001-08-17 2001 8 17 10.712
2001-08-18 2001 8 18 10.712
2001-08-19 2001 8 19 10.712
2001-08-20 2001 8 20 11.008
2001-08-21 2001 8 21 10.712
2001-08-22 2001 8 22 10.712
2001-08-23 2001 8 23 11.008
2001-08-24 2001 8 24 10.712
2001-08-25 2001 8 25 10.712
2001-08-26 2001 8 26 10.131
2001-08-27 2001 8 27 10.712
2001-08-28 2001 8 28 10.712
2001-08-29 2001 8 29 13.181
2001-08-30 2001 8 30 11.307
2001-08-31 2001 8 31 11.307
2001-09-01 2001 9 1 11.307
2001-09-02 2001 9 2 11.307
2001-09-03 2001 9 3 10.712
2001-09-04 2001 9 4 10.712
2001-09-05 2001 9 5 10.131
2001-09-06 2001 9 6 10.419
2001-09-07 2001 9 7 10.131
2001-09-08 2001 9 8 10.131
2001-09-09 2001 9 9 10.131
2001-09-10 2001 9 10 9.845
2001-09-11 2001 9 11 10.131
2001-09-12 2001 9 12 10.131
2001-09-13 2001 9 13 9.845
2001-09-14 2001 9 14 9.845
2001-09-15 2001 9 15 10.131
2001-09-16 2001 9 16 11.307
2001-09-17 2001 9 17 10.712
2001-09-18 2001 9 18 10.712
2001-09-19 2001 9 19 10.712
2001-09-20 2001 9 20 11.611
2001-09-21 2001 9 21 11.918
2001-09-22 2001 9 22 11.918
2001-09-23 2001 9 23 11.611
2001-09-24 2001 9 24 11.918
2001-09-25 2001 9 25 11.307
2001-09-26 2001 9 26 11.918
2001-09-27 2001 9 27 11.918
2001-09-28 2001 9 28 12.86
2001-09-29 2001 9 29 15.877
2001-09-30 2001 9 30 16.23
2001-10-01 2001 10 1 14.501
2001-10-02 2001 10 2 13.834
2001-10-03 2001 10 3 13.181
2001-10-04 2001 10 4 13.181
2001-10-05 2001 10 5 14.501
2001-10-06 2001 10 6 14.84
2001-10-07 2001 10 7 13.181
2001-10-08 2001 10 8 12.542
2001-10-09 2001 10 9 12.228
2001-10-10 2001 10 10 11.918
2001-10-11 2001 10 11 11.918
2001-10-12 2001 10 12 12.86
2001-10-13 2001 10 13 14.166
2001-10-14 2001 10 14 13.506
2001-10-15 2001 10 15 13.181
2001-10-16 2001 10 16 11.918
2001-10-17 2001 10 17 11.307
2001-10-18 2001 10 18 11.008
2001-10-19 2001 10 19 10.712
2001-10-20 2001 10 20 11.307
2001-10-21 2001 10 21 31.665
2001-10-22 2001 10 22 50.952
2001-10-23 2001 10 23 40.797
2001-10-24 2001 10 24 33.115
2001-10-25 2001 10 25 26.159
2001-10-26 2001 10 26 22.342
2001-10-27 2001 10 27 20.338
2001-10-28 2001 10 28 18.046
2001-10-29 2001 10 29 16.23
2001-10-30 2001 10 30 14.501
2001-10-31 2001 10 31 13.834
2001-11-01 2001 11 1 13.181
2001-11-02 2001 11 2 13.181
2001-11-03 2001 11 3 13.834
2001-11-04 2001 11 4 13.834
2001-11-05 2001 11 5 14.501
2001-11-06 2001 11 6 18.046
2001-11-07 2001 11 7 25.288
2001-11-08 2001 11 8 22.753
2001-11-09 2001 11 9 18.796
2001-11-10 2001 11 10 15.877
2001-11-11 2001 11 11 15.182
2001-11-12 2001 11 12 13.834
2001-11-13 2001 11 13 21.53
2001-11-14 2001 11 14 80.672
2001-11-15 2001 11 15 66.045
2001-11-16 2001 11 16 72.847
2001-11-17 2001 11 17 81.401
2001-11-18 2001 11 18 66.711
2001-11-19 2001 11 19 41.335
2001-11-20 2001 11 20 40.797
2001-11-21 2001 11 21 32.629
2001-11-22 2001 11 22 40.263
2001-11-23 2001 11 23 35.596
2001-11-24 2001 11 24 29.314
2001-11-25 2001 11 25 25.288
2001-11-26 2001 11 26 33.115
2001-11-27 2001 11 27 26.159
2001-11-28 2001 11 28 26.159
2001-11-29 2001 11 29 23.584
2001-11-30 2001 11 30 27.492
2001-12-01 2001 12 1 23.584
2001-12-02 2001 12 2 97.388
2001-12-03 2001 12 3 91.146
2001-12-04 2001 12 4 58.279
2001-12-05 2001 12 5 37.123
2001-12-06 2001 12 6 27.942
2001-12-07 2001 12 7 25.288
2001-12-08 2001 12 8 24.429
2001-12-09 2001 12 9 24.005
2001-12-10 2001 12 10 22.753
2001-12-11 2001 12 11 21.934
2001-12-12 2001 12 12 19.948
2001-12-13 2001 12 13 18.796
2001-12-14 2001 12 14 18.046
2001-12-15 2001 12 15 18.419
2001-12-16 2001 12 16 20.338
2001-12-17 2001 12 17 53.952
2001-12-18 2001 12 18 107.924
2001-12-19 2001 12 19 69.408
2001-12-20 2001 12 20 50.952
2001-12-21 2001 12 21 49.19
2001-12-22 2001 12 22 58.91
2001-12-23 2001 12 23 43.516
2001-12-24 2001 12 24 40.263
2001-12-25 2001 12 25 78.502
2001-12-26 2001 12 26 101.383
2001-12-27 2001 12 27 123.308
2001-12-28 2001 12 28 93.465
2001-12-29 2001 12 29 101.383
2001-12-30 2001 12 30 90.379
2001-12-31 2001 12 31 107.924
2002-01-01 2002 1 1 189.571
2002-01-02 2002 1 2 158.77
2002-01-03 2002 1 3 119.81
2002-01-04 2002 1 4 125.074
2002-01-05 2002 1 5 95.026
2002-01-06 2002 1 6 78.502
2002-01-07 2002 1 7 60.819
2002-01-08 2002 1 8 54.561
2002-01-09 2002 1 9 49.19
2002-01-10 2002 1 10 46.314
2002-01-11 2002 1 11 42.966
2002-01-12 2002 1 12 41.875
2002-01-13 2002 1 13 41.875
2002-01-14 2002 1 14 42.966
2002-01-15 2002 1 15 103.001
2002-01-16 2002 1 16 112.95
2002-01-17 2002 1 17 106.272
2002-01-18 2002 1 18 96.598
2002-01-19 2002 1 19 84.347
2002-01-20 2002 1 20 70.09
2002-01-21 2002 1 21 63.408
2002-01-22 2002 1 22 54.561
2002-01-23 2002 1 23 48.608
2002-01-24 2002 1 24 48.03
2002-01-25 2002 1 25 93.465
2002-01-26 2002 1 26 118.943
2002-01-27 2002 1 27 95.026
2002-01-28 2002 1 28 85.838
2002-01-29 2002 1 29 74.243
2002-01-30 2002 1 30 67.381
2002-01-31 2002 1 31 95.026
2002-02-01 2002 2 1 82.868
2002-02-02 2002 2 2 71.462
2002-02-03 2002 2 3 98.181
2002-02-04 2002 2 4 106.272
2002-02-05 2002 2 5 98.181
2002-02-06 2002 2 6 87.34
2002-02-07 2002 2 7 63.408
2002-02-08 2002 2 8 57.028
2002-02-09 2002 2 9 60.819
2002-02-10 2002 2 10 71.462
2002-02-11 2002 2 11 66.711
2002-02-12 2002 2 12 58.279
2002-02-13 2002 2 13 52.143
2002-02-14 2002 2 14 48.03
2002-02-15 2002 2 15 45.186
2002-02-16 2002 2 16 42.966
2002-02-17 2002 2 17 50.362
2002-02-18 2002 2 18 68.73
2002-02-19 2002 2 19 71.462
2002-02-20 2002 2 20 60.819
2002-02-21 2002 2 21 62.108
2002-02-22 2002 2 22 123.308
2002-02-23 2002 2 23 99.776
2002-02-24 2002 2 24 101.383
2002-02-25 2002 2 25 94.244
2002-02-26 2002 2 26 84.347
2002-02-27 2002 2 27 75.651
2002-02-28 2002 2 28 58.279
2002-03-01 2002 3 1 52.743
2002-03-02 2002 3 2 49.774
2002-03-03 2002 3 3 47.455
2002-03-04 2002 3 4 46.883
2002-03-05 2002 3 5 44.626
2002-03-06 2002 3 6 43.516
2002-03-07 2002 3 7 41.335
2002-03-08 2002 3 8 44.07
2002-03-09 2002 3 9 43.516
2002-03-10 2002 3 10 41.875
2002-03-11 2002 3 11 38.157
2002-03-12 2002 3 12 37.123
2002-03-13 2002 3 13 36.102
2002-03-14 2002 3 14 34.594
2002-03-15 2002 3 15 34.594
2002-03-16 2002 3 16 47.455
2002-03-17 2002 3 17 52.143
2002-03-18 2002 3 18 49.774
2002-03-19 2002 3 19 39.731
2002-03-20 2002 3 20 36.611
2002-03-21 2002 3 21 37.638
2002-03-22 2002 3 22 44.07
2002-03-23 2002 3 23 48.03
2002-03-24 2002 3 24 49.19
2002-03-25 2002 3 25 37.638
2002-03-26 2002 3 26 36.102
2002-03-27 2002 3 27 37.123
2002-03-28 2002 3 28 39.731
2002-03-29 2002 3 29 40.797
2002-03-30 2002 3 30 34.594
2002-03-31 2002 3 31 32.629
2002-04-01 2002 4 1 31.665
2002-04-02 2002 4 2 30.715
2002-04-03 2002 4 3 31.665
2002-04-04 2002 4 4 29.778
2002-04-05 2002 4 5 30.715
2002-04-06 2002 4 6 28.396
2002-04-07 2002 4 7 27.942
2002-04-08 2002 4 8 29.778
2002-04-09 2002 4 9 30.715
2002-04-10 2002 4 10 31.665
2002-04-11 2002 4 11 30.715
2002-04-12 2002 4 12 28.853
2002-04-13 2002 4 13 27.942
2002-04-14 2002 4 14 27.044
2002-04-15 2002 4 15 26.6
2002-04-16 2002 4 16 26.159
2002-04-17 2002 4 17 26.159
2002-04-18 2002 4 18 26.159
2002-04-19 2002 4 19 24.429
2002-04-20 2002 4 20 24.005
2002-04-21 2002 4 21 24.005
2002-04-22 2002 4 22 23.584
2002-04-23 2002 4 23 22.753
2002-04-24 2002 4 24 24.005
2002-04-25 2002 4 25 23.584
2002-04-26 2002 4 26 22.753
2002-04-27 2002 4 27 22.342
2002-04-28 2002 4 28 21.934
2002-04-29 2002 4 29 22.753
2002-04-30 2002 4 30 22.753
2002-05-01 2002 5 1 23.584
2002-05-02 2002 5 2 22.753
2002-05-03 2002 5 3 22.753
2002-05-04 2002 5 4 22.753
2002-05-05 2002 5 5 24.857
2002-05-06 2002 5 6 27.044
2002-05-07 2002 5 7 25.722
2002-05-08 2002 5 8 24.429
2002-05-09 2002 5 9 23.584
2002-05-10 2002 5 10 23.584
2002-05-11 2002 5 11 23.584
2002-05-12 2002 5 12 26.159
2002-05-13 2002 5 13 24.005
2002-05-14 2002 5 14 22.753
2002-05-15 2002 5 15 22.342
2002-05-16 2002 5 16 21.934
2002-05-17 2002 5 17 21.934
2002-05-18 2002 5 18 21.53
2002-05-19 2002 5 19 21.129
2002-05-20 2002 5 20 21.934
2002-05-21 2002 5 21 21.129
2002-05-22 2002 5 22 24.005
2002-05-23 2002 5 23 23.584
2002-05-24 2002 5 24 22.753
2002-05-25 2002 5 25 22.753
2002-05-26 2002 5 26 25.288
2002-05-27 2002 5 27 23.167
2002-05-28 2002 5 28 21.934
2002-05-29 2002 5 29 21.934
2002-05-30 2002 5 30 21.129
2002-05-31 2002 5 31 20.338
2002-06-01 2002 6 1 21.129
2002-06-02 2002 6 2 19.56
2002-06-03 2002 6 3 20.732
2002-06-04 2002 6 4 21.129
2002-06-05 2002 6 5 20.732
2002-06-06 2002 6 6 21.129
2002-06-07 2002 6 7 20.338
2002-06-08 2002 6 8 20.338
2002-06-09 2002 6 9 19.56
2002-06-10 2002 6 10 19.177
2002-06-11 2002 6 11 19.177
2002-06-12 2002 6 12 18.796
2002-06-13 2002 6 13 18.796
2002-06-14 2002 6 14 18.419
2002-06-15 2002 6 15 18.796
2002-06-16 2002 6 16 18.046
2002-06-17 2002 6 17 18.796
2002-06-18 2002 6 18 18.046
2002-06-19 2002 6 19 18.046
2002-06-20 2002 6 20 18.046
2002-06-21 2002 6 21 18.046
2002-06-22 2002 6 22 17.676
2002-06-23 2002 6 23 18.046
2002-06-24 2002 6 24 17.309
2002-06-25 2002 6 25 17.309
2002-06-26 2002 6 26 18.419
2002-06-27 2002 6 27 19.56
2002-06-28 2002 6 28 19.56
2002-06-29 2002 6 29 18.796
2002-06-30 2002 6 30 18.796
2002-07-01 2002 7 1 18.419
2002-07-02 2002 7 2 18.046
2002-07-03 2002 7 3 18.046
